"Var1","Var2","value"
"C2D1_mean_of_TMPMP","C4D1_nNorm",-0.109553986231944
"C3D1_mean_of_TMPMP","C4D1_nNorm",-0.231478842408647
"C4D1_mean_of_TMPMP","C4D1_nNorm",-0.254942037971483
"C8D1_mean_of_TMPMP","C4D1_nNorm",-0.0818535695729349
"BL_median_of_AFkl","C4D1_nNorm",0.0819799621882532
"C2D1_median_of_AFkl","C4D1_nNorm",0.0108733526335249
"C3D1_median_of_AFkl","C4D1_nNorm",-0.167651436989915
"C4D1_median_of_AFkl","C4D1_nNorm",-0.215498254130478
"C8D1_median_of_AFkl","C4D1_nNorm",-0.0317671515705595
"BL_median_of_AF","C4D1_nNorm",0.0602795633894239
"C2D1_median_of_AF","C4D1_nNorm",-0.0701616046187438
"C3D1_median_of_AF","C4D1_nNorm",-0.158062376869227
"C4D1_median_of_AF","C4D1_nNorm",-0.142284477286927
"C8D1_median_of_AF","C4D1_nNorm",-0.0425546376891052
"BL_median_of_TMPMPkl","C4D1_nNorm",-0.0597827873568679
"C2D1_median_of_TMPMPkl","C4D1_nNorm",-0.0551291108697578
"C3D1_median_of_TMPMPkl","C4D1_nNorm",-0.159336487695542
"C4D1_median_of_TMPMPkl","C4D1_nNorm",-0.222192838775116
"C8D1_median_of_TMPMPkl","C4D1_nNorm",-0.0803480352552097
"BL_median_of_TMPMP","C4D1_nNorm",-0.0646543974306102
"C2D1_median_of_TMPMP","C4D1_nNorm",-0.0773297235719941
"C3D1_median_of_TMPMP","C4D1_nNorm",-0.171669295932967
"C4D1_median_of_TMPMP","C4D1_nNorm",-0.222184747733781
"C8D1_median_of_TMPMP","C4D1_nNorm",-0.0823270301306029
"BL_n_kl","C4D1_nNorm",0.24523886144601
"C2D1_n_kl","C4D1_nNorm",0.161081383931479
"C3D1_n_kl","C4D1_nNorm",0.140444703335485
"C4D1_n_kl","C4D1_nNorm",0.0741013550219775
"C8D1_n_kl","C4D1_nNorm",0.134968931828235
"BL_nNorm","C4D1_nNorm",0.237519419208358
"C2D1_nNorm","C4D1_nNorm",0.359666413794023
"C3D1_nNorm","C4D1_nNorm",0.536973725288304
"C4D1_nNorm","C4D1_nNorm",1
"C8D1_nNorm","C4D1_nNorm",-2
"BL_n","C4D1_nNorm",-2
"C2D1_n","C4D1_nNorm",-2
"C3D1_n","C4D1_nNorm",-2
"C4D1_n","C4D1_nNorm",-2
"C8D1_n","C4D1_nNorm",-2
"BL_cfDNA_conc","C8D1_nNorm",0.0499176637432628
"C2D1_cfDNA_conc","C8D1_nNorm",-0.180317337447483
"C3D1_cfDNA_conc","C8D1_nNorm",-0.0519229832916964
"C4D1_cfDNA_conc","C8D1_nNorm",-0.111968751507999
"C8D1_cfDNA_conc","C8D1_nNorm",-0.164396972293719
"BL_max_of_AFkl","C8D1_nNorm",-0.0961540457314256
"C2D1_max_of_AFkl","C8D1_nNorm",-0.169981431993046
"C3D1_max_of_AFkl","C8D1_nNorm",-0.186851991022569
"C4D1_max_of_AFkl","C8D1_nNorm",-0.167946767138286
"C8D1_max_of_AFkl","C8D1_nNorm",-0.248124451758299
"BL_max_of_AF","C8D1_nNorm",-0.139987120607821
"C2D1_max_of_AF","C8D1_nNorm",-0.226655594985729
"C3D1_max_of_AF","C8D1_nNorm",-0.233686155264918
"C4D1_max_of_AF","C8D1_nNorm",-0.219110036161495
"C8D1_max_of_AF","C8D1_nNorm",-0.293435585862395
"BL_max_of_TMPMPkl","C8D1_nNorm",-0.0165390412941486
"C2D1_max_of_TMPMPkl","C8D1_nNorm",-0.1390383055489
"C3D1_max_of_TMPMPkl","C8D1_nNorm",-0.183370859430928
"C4D1_max_of_TMPMPkl","C8D1_nNorm",-0.214247630245927
"C8D1_max_of_TMPMPkl","C8D1_nNorm",-0.0849544933281979
"BL_max_of_TMPMP","C8D1_nNorm",0.0249216484442921
"C2D1_max_of_TMPMP","C8D1_nNorm",-0.204847788518974
"C3D1_max_of_TMPMP","C8D1_nNorm",-0.249737726976415
"C4D1_max_of_TMPMP","C8D1_nNorm",-0.226705463651605
"C8D1_max_of_TMPMP","C8D1_nNorm",-0.0926414994534841
"BL_mean_of_AFkl","C8D1_nNorm",-0.1182716663844
"C2D1_mean_of_AFkl","C8D1_nNorm",-0.180972719806027
"C3D1_mean_of_AFkl","C8D1_nNorm",-0.21097240113534
"C4D1_mean_of_AFkl","C8D1_nNorm",-0.230468896365753
"C8D1_mean_of_AFkl","C8D1_nNorm",-0.263668752110275
"BL_mean_of_AF","C8D1_nNorm",-0.137109941501419
"C2D1_mean_of_AF","C8D1_nNorm",-0.215747418443606
"C3D1_mean_of_AF","C8D1_nNorm",-0.230497790215359
"C4D1_mean_of_AF","C8D1_nNorm",-0.219251847716445
"C8D1_mean_of_AF","C8D1_nNorm",-0.317675175120471
"BL_mean_of_TMPMPkl","C8D1_nNorm",-0.0250638321318281
"C2D1_mean_of_TMPMPkl","C8D1_nNorm",-0.128014310606308
"C3D1_mean_of_TMPMPkl","C8D1_nNorm",-0.17777455873418
"C4D1_mean_of_TMPMPkl","C8D1_nNorm",-0.24063502195497
"C8D1_mean_of_TMPMPkl","C8D1_nNorm",-0.0990646733637933
"BL_mean_of_TMPMP","C8D1_nNorm",0.0173778845541161
"C2D1_mean_of_TMPMP","C8D1_nNorm",-0.174617505529063
"C3D1_mean_of_TMPMP","C8D1_nNorm",-0.23548846654856
"C4D1_mean_of_TMPMP","C8D1_nNorm",-0.241272670229631
"C8D1_mean_of_TMPMP","C8D1_nNorm",-0.112085040317543
"BL_median_of_AFkl","C8D1_nNorm",-0.105493714225731
"C2D1_median_of_AFkl","C8D1_nNorm",-0.142569332259662
"C3D1_median_of_AFkl","C8D1_nNorm",-0.184440665977616
"C4D1_median_of_AFkl","C8D1_nNorm",-0.204477109434926
"C8D1_median_of_AFkl","C8D1_nNorm",-0.234577359989945
"BL_median_of_AF","C8D1_nNorm",-0.119910897985984
"C2D1_median_of_AF","C8D1_nNorm",-0.146927765975292
"C3D1_median_of_AF","C8D1_nNorm",-0.165181421657643
"C4D1_median_of_AF","C8D1_nNorm",-0.139265123582719
"C8D1_median_of_AF","C8D1_nNorm",-0.24850473998811
"BL_median_of_TMPMPkl","C8D1_nNorm",-0.0268638580016746
"C2D1_median_of_TMPMPkl","C8D1_nNorm",-0.110186961939823
"C3D1_median_of_TMPMPkl","C8D1_nNorm",-0.1659838508948
"C4D1_median_of_TMPMPkl","C8D1_nNorm",-0.203023797119167
"C8D1_median_of_TMPMPkl","C8D1_nNorm",-0.134430637436777
"BL_median_of_TMPMP","C8D1_nNorm",0.00568490641239615
"C2D1_median_of_TMPMP","C8D1_nNorm",-0.13404019807749
"C3D1_median_of_TMPMP","C8D1_nNorm",-0.17851366581519
"C4D1_median_of_TMPMP","C8D1_nNorm",-0.202605746750385
"C8D1_median_of_TMPMP","C8D1_nNorm",-0.210778183141353
"BL_n_kl","C8D1_nNorm",0.22252228529039
"C2D1_n_kl","C8D1_nNorm",0.0604956471045803
"C3D1_n_kl","C8D1_nNorm",-0.0269056906062778
"C4D1_n_kl","C8D1_nNorm",-0.0620985280377212
"C8D1_n_kl","C8D1_nNorm",-0.0524526486884307
"BL_nNorm","C8D1_nNorm",0.173163602796428
"C2D1_nNorm","C8D1_nNorm",0.481896965670188
"C3D1_nNorm","C8D1_nNorm",0.371158374140591
"C4D1_nNorm","C8D1_nNorm",0.386545869737342
"C8D1_nNorm","C8D1_nNorm",1
"BL_n","C8D1_nNorm",-2
"C2D1_n","C8D1_nNorm",-2
"C3D1_n","C8D1_nNorm",-2
"C4D1_n","C8D1_nNorm",-2
"C8D1_n","C8D1_nNorm",-2
"BL_cfDNA_conc","BL_n",0.0481705135693886
"C2D1_cfDNA_conc","BL_n",-0.0161884274046941
"C3D1_cfDNA_conc","BL_n",-0.0243441356969416
"C4D1_cfDNA_conc","BL_n",-0.0821553429802153
"C8D1_cfDNA_conc","BL_n",-0.0474602351877009
"BL_max_of_AFkl","BL_n",0.359722366927682
"C2D1_max_of_AFkl","BL_n",0.166578492234018
"C3D1_max_of_AFkl","BL_n",0.17578506546704
"C4D1_max_of_AFkl","BL_n",0.0529164096724703
"C8D1_max_of_AFkl","BL_n",0.146909028385477
"BL_max_of_AF","BL_n",0.388093759031457
"C2D1_max_of_AF","BL_n",0.107004144509203
"C3D1_max_of_AF","BL_n",0.070812984421067
"C4D1_max_of_AF","BL_n",0.0178538695930871
"C8D1_max_of_AF","BL_n",0.181882270923678
"BL_max_of_TMPMPkl","BL_n",0.116226646329052
"C2D1_max_of_TMPMPkl","BL_n",0.157297178022437
"C3D1_max_of_TMPMPkl","BL_n",0.177653407745901
"C4D1_max_of_TMPMPkl","BL_n",0.0824459292409817
"C8D1_max_of_TMPMPkl","BL_n",-0.0177016290082493
"BL_max_of_TMPMP","BL_n",0.109340130962659
"C2D1_max_of_TMPMP","BL_n",0.185272558713487
"C3D1_max_of_TMPMP","BL_n",0.151626482083605
"C4D1_max_of_TMPMP","BL_n",0.0444428298265838
"C8D1_max_of_TMPMP","BL_n",-0.00521111652276696
"BL_mean_of_AFkl","BL_n",0.321690832048301
"C2D1_mean_of_AFkl","BL_n",0.200447493989767
"C3D1_mean_of_AFkl","BL_n",0.214472716697576
"C4D1_mean_of_AFkl","BL_n",0.11286274129496
"C8D1_mean_of_AFkl","BL_n",0.213053490357747
"BL_mean_of_AF","BL_n",0.286639674902155
"C2D1_mean_of_AF","BL_n",0.0175445084309764
"C3D1_mean_of_AF","BL_n",0.00808330708265653
"C4D1_mean_of_AF","BL_n",-0.0681420369838928
"C8D1_mean_of_AF","BL_n",0.145704890989432
"BL_mean_of_TMPMPkl","BL_n",0.121144516083115
"C2D1_mean_of_TMPMPkl","BL_n",0.160542741359371
"C3D1_mean_of_TMPMPkl","BL_n",0.171146525004236
"C4D1_mean_of_TMPMPkl","BL_n",0.134302466965039
"C8D1_mean_of_TMPMPkl","BL_n",0.00358296116442035
"BL_mean_of_TMPMP","BL_n",0.106692549927445
"C2D1_mean_of_TMPMP","BL_n",0.139868243589174
"C3D1_mean_of_TMPMP","BL_n",0.0882282349882508
"C4D1_mean_of_TMPMP","BL_n",-0.0428229724105675
"C8D1_mean_of_TMPMP","BL_n",0.0124411109587202
"BL_median_of_AFkl","BL_n",0.291881360695513
"C2D1_median_of_AFkl","BL_n",0.230206231986845
"C3D1_median_of_AFkl","BL_n",0.233483360115643
"C4D1_median_of_AFkl","BL_n",0.180824496885015
"C8D1_median_of_AFkl","BL_n",0.247267494658212
"BL_median_of_AF","BL_n",0.293195645615897
"C2D1_median_of_AF","BL_n",0.0701702750711136
"C3D1_median_of_AF","BL_n",0.0603610324784392
"C4D1_median_of_AF","BL_n",-0.0158916159400064
"C8D1_median_of_AF","BL_n",0.19731303454681
"BL_median_of_TMPMPkl","BL_n",0.120728409057757
"C2D1_median_of_TMPMPkl","BL_n",0.16065345377351
"C3D1_median_of_TMPMPkl","BL_n",0.188014714805892
"C4D1_median_of_TMPMPkl","BL_n",0.157433561213815
"C8D1_median_of_TMPMPkl","BL_n",0.0689354789265382
"BL_median_of_TMPMP","BL_n",0.11223629000863
"C2D1_median_of_TMPMP","BL_n",0.153829871696418
"C3D1_median_of_TMPMP","BL_n",0.114426937668741
"C4D1_median_of_TMPMP","BL_n",0.0324613400387985
"C8D1_median_of_TMPMP","BL_n",0.208982180835938
"BL_n_kl","BL_n",0.781351892851157
"C2D1_n_kl","BL_n",0.710169073300427
"C3D1_n_kl","BL_n",0.593959822147236
"C4D1_n_kl","BL_n",0.436794075255161
"C8D1_n_kl","BL_n",0.534031830335637
"BL_nNorm","BL_n",0.100116669888488
"C2D1_nNorm","BL_n",0.139280643786795
"C3D1_nNorm","BL_n",0.200009210058507
"C4D1_nNorm","BL_n",0.313715001653365
"C8D1_nNorm","BL_n",0.138001699031304
"BL_n","BL_n",1
"C2D1_n","BL_n",-2
"C3D1_n","BL_n",-2
"C4D1_n","BL_n",-2
"C8D1_n","BL_n",-2
"BL_cfDNA_conc","C2D1_n",0.0873718735195576
"C2D1_cfDNA_conc","C2D1_n",0.0425674911758474
"C3D1_cfDNA_conc","C2D1_n",0.0473388803216053
"C4D1_cfDNA_conc","C2D1_n",-0.0505099346616889
"C8D1_cfDNA_conc","C2D1_n",0.00218421984428307
"BL_max_of_AFkl","C2D1_n",0.388868480053742
"C2D1_max_of_AFkl","C2D1_n",0.254471691347185
"C3D1_max_of_AFkl","C2D1_n",0.238842080718475
"C4D1_max_of_AFkl","C2D1_n",0.102058935838807
"C8D1_max_of_AFkl","C2D1_n",0.213414462802031
"BL_max_of_AF","C2D1_n",0.423457562815825
"C2D1_max_of_AF","C2D1_n",0.169333142727109
"C3D1_max_of_AF","C2D1_n",0.11716341213875
"C4D1_max_of_AF","C2D1_n",0.0531828699407853
"C8D1_max_of_AF","C2D1_n",0.246854470259694
"BL_max_of_TMPMPkl","C2D1_n",0.158144671678705
"C2D1_max_of_TMPMPkl","C2D1_n",0.234089321019013
"C3D1_max_of_TMPMPkl","C2D1_n",0.249780834796734
"C4D1_max_of_TMPMPkl","C2D1_n",0.152376607581859
"C8D1_max_of_TMPMPkl","C2D1_n",0.00633869333470956
"BL_max_of_TMPMP","C2D1_n",0.151054141763197
"C2D1_max_of_TMPMP","C2D1_n",0.270064835051944
"C3D1_max_of_TMPMP","C2D1_n",0.216655685882977
"C4D1_max_of_TMPMP","C2D1_n",0.080839539251964
"C8D1_max_of_TMPMP","C2D1_n",0.0211556318346868
"BL_mean_of_AFkl","C2D1_n",0.369837536054067
"C2D1_mean_of_AFkl","C2D1_n",0.312984571455608
"C3D1_mean_of_AFkl","C2D1_n",0.299810201717446
"C4D1_mean_of_AFkl","C2D1_n",0.194994325593728
"C8D1_mean_of_AFkl","C2D1_n",0.292833875843284
"BL_mean_of_AF","C2D1_n",0.351088562336106
"C2D1_mean_of_AF","C2D1_n",0.0957981263828602
"C3D1_mean_of_AF","C2D1_n",0.0691161533228569
"C4D1_mean_of_AF","C2D1_n",-0.0204107001203829
"C8D1_mean_of_AF","C2D1_n",0.229773819304812
"BL_mean_of_TMPMPkl","C2D1_n",0.164509513567718
"C2D1_mean_of_TMPMPkl","C2D1_n",0.238038485278179
"C3D1_mean_of_TMPMPkl","C2D1_n",0.245839246357116
"C4D1_mean_of_TMPMPkl","C2D1_n",0.223977632215981
"C8D1_mean_of_TMPMPkl","C2D1_n",0.0338394257620091
"BL_mean_of_TMPMP","C2D1_n",0.151849702507676
"C2D1_mean_of_TMPMP","C2D1_n",0.22674374892451
"C3D1_mean_of_TMPMP","C2D1_n",0.164389262040885
"C4D1_mean_of_TMPMP","C2D1_n",0.0125874710655463
"C8D1_mean_of_TMPMP","C2D1_n",0.0469747058189129
"BL_median_of_AFkl","C2D1_n",0.34425207147748
"C2D1_median_of_AFkl","C2D1_n",0.342642550671485
"C3D1_median_of_AFkl","C2D1_n",0.319470505792092
"C4D1_median_of_AFkl","C2D1_n",0.273279638799274
"C8D1_median_of_AFkl","C2D1_n",0.324378091065032
"BL_median_of_AF","C2D1_n",0.373018646977676
"C2D1_median_of_AF","C2D1_n",0.15174157456463
"C3D1_median_of_AF","C2D1_n",0.122049679586941
"C4D1_median_of_AF","C2D1_n",0.0286561344894727
"C8D1_median_of_AF","C2D1_n",0.27486995737145
"BL_median_of_TMPMPkl","C2D1_n",0.164121728514739
"C2D1_median_of_TMPMPkl","C2D1_n",0.233631665153062
"C3D1_median_of_TMPMPkl","C2D1_n",0.262820206599853
"C4D1_median_of_TMPMPkl","C2D1_n",0.242045661091265
"C8D1_median_of_TMPMPkl","C2D1_n",0.115725076465943
"BL_median_of_TMPMP","C2D1_n",0.159978165802107
"C2D1_median_of_TMPMP","C2D1_n",0.235169299867844
"C3D1_median_of_TMPMP","C2D1_n",0.185258853433601
"C4D1_median_of_TMPMP","C2D1_n",0.103497292627423
"C8D1_median_of_TMPMP","C2D1_n",0.291296225350656
"BL_n_kl","C2D1_n",0.638338834415902
"C2D1_n_kl","C2D1_n",0.771671802007943
"C3D1_n_kl","C2D1_n",0.6862697495559
"C4D1_n_kl","C2D1_n",0.502621742772184
"C8D1_n_kl","C2D1_n",0.560726477101068
"BL_nNorm","C2D1_n",-0.033069855597567
"C2D1_nNorm","C2D1_n",-0.0374103149349543
"C3D1_nNorm","C2D1_n",0.0673624228271656
"C4D1_nNorm","C2D1_n",0.276352322210065
"C8D1_nNorm","C2D1_n",0.0478659318271768
"BL_n","C2D1_n",0.911307107305952
"C2D1_n","C2D1_n",1
"C3D1_n","C2D1_n",-2
"C4D1_n","C2D1_n",-2
"C8D1_n","C2D1_n",-2
"BL_cfDNA_conc","C3D1_n",0.119382445977612
"C2D1_cfDNA_conc","C3D1_n",0.0711918568572589
"C3D1_cfDNA_conc","C3D1_n",0.0512862238832236
"C4D1_cfDNA_conc","C3D1_n",-0.0222913766955217
"C8D1_cfDNA_conc","C3D1_n",0.0180134106550154
"BL_max_of_AFkl","C3D1_n",0.390887323833476
"C2D1_max_of_AFkl","C3D1_n",0.304238361824178
"C3D1_max_of_AFkl","C3D1_n",0.313798797754634
"C4D1_max_of_AFkl","C3D1_n",0.158358464675574
"C8D1_max_of_AFkl","C3D1_n",0.282940515298932
"BL_max_of_AF","C3D1_n",0.414410814720173
"C2D1_max_of_AF","C3D1_n",0.196526035364214
"C3D1_max_of_AF","C3D1_n",0.156520565888438
"C4D1_max_of_AF","C3D1_n",0.0668761269204108
"C8D1_max_of_AF","C3D1_n",0.26763818453656
"BL_max_of_TMPMPkl","C3D1_n",0.190850065491449
"C2D1_max_of_TMPMPkl","C3D1_n",0.283080615264789
"C3D1_max_of_TMPMPkl","C3D1_n",0.32926913063521
"C4D1_max_of_TMPMPkl","C3D1_n",0.233609038503807
"C8D1_max_of_TMPMPkl","C3D1_n",0.0075108699328441
"BL_max_of_TMPMP","C3D1_n",0.184667872782857
"C2D1_max_of_TMPMP","C3D1_n",0.321957131018762
"C3D1_max_of_TMPMP","C3D1_n",0.27201851650048
"C4D1_max_of_TMPMP","C3D1_n",0.0845379774226051
"C8D1_max_of_TMPMP","C3D1_n",0.022299042900018
"BL_mean_of_AFkl","C3D1_n",0.387424170768685
"C2D1_mean_of_AFkl","C3D1_n",0.3802722314916
"C3D1_mean_of_AFkl","C3D1_n",0.410919825386341
"C4D1_mean_of_AFkl","C3D1_n",0.289665465502878
"C8D1_mean_of_AFkl","C3D1_n",0.381064071045123
"BL_mean_of_AF","C3D1_n",0.374180014569622
"C2D1_mean_of_AF","C3D1_n",0.150282444345708
"C3D1_mean_of_AF","C3D1_n",0.143722424749549
"C4D1_mean_of_AF","C3D1_n",0.0313653122899706
"C8D1_mean_of_AF","C3D1_n",0.317278136974309
"BL_mean_of_TMPMPkl","C3D1_n",0.196037176928674
"C2D1_mean_of_TMPMPkl","C3D1_n",0.284836044198403
"C3D1_mean_of_TMPMPkl","C3D1_n",0.335383336933541
"C4D1_mean_of_TMPMPkl","C3D1_n",0.331646713559946
"C8D1_mean_of_TMPMPkl","C3D1_n",0.0416277349732759
"BL_mean_of_TMPMP","C3D1_n",0.185983379560811
"C2D1_mean_of_TMPMP","C3D1_n",0.28589305048913
"C3D1_mean_of_TMPMP","C3D1_n",0.253550310089292
"C4D1_mean_of_TMPMP","C3D1_n",0.0763151260190961
"C8D1_mean_of_TMPMP","C3D1_n",0.0589311910459333
"BL_median_of_AFkl","C3D1_n",0.357030123190118
"C2D1_median_of_AFkl","C3D1_n",0.411878393462569
"C3D1_median_of_AFkl","C3D1_n",0.442792795923033
"C4D1_median_of_AFkl","C3D1_n",0.396758280739325
"C8D1_median_of_AFkl","C3D1_n",0.417951427561171
"BL_median_of_AF","C3D1_n",0.396446367992579
"C2D1_median_of_AF","C3D1_n",0.205062177562304
"C3D1_median_of_AF","C3D1_n",0.200195609401307
"C4D1_median_of_AF","C3D1_n",0.0784871623363069
"C8D1_median_of_AF","C3D1_n",0.364883596994402
"BL_median_of_TMPMPkl","C3D1_n",0.191129404300335
"C2D1_median_of_TMPMPkl","C3D1_n",0.274694580609486
"C3D1_median_of_TMPMPkl","C3D1_n",0.359019382266463
"C4D1_median_of_TMPMPkl","C3D1_n",0.354522184575568
"C8D1_median_of_TMPMPkl","C3D1_n",0.142650736951713
"BL_median_of_TMPMP","C3D1_n",0.193344213131087
"C2D1_median_of_TMPMP","C3D1_n",0.289665478169469
"C3D1_median_of_TMPMP","C3D1_n",0.273057974085607
"C4D1_median_of_TMPMP","C3D1_n",0.190250522211743
"C8D1_median_of_TMPMP","C3D1_n",0.364835523001939
"BL_n_kl","C3D1_n",0.496859472940397
"C2D1_n_kl","C3D1_n",0.647335227338715
"C3D1_n_kl","C3D1_n",0.76017490157421
"C4D1_n_kl","C3D1_n",0.53189728555716
"C8D1_n_kl","C3D1_n",0.572651883667472
"BL_nNorm","C3D1_n",-0.0783210551518889
"C2D1_nNorm","C3D1_n",-0.0948799128144959
"C3D1_nNorm","C3D1_n",0.0163240021245422
"C4D1_nNorm","C3D1_n",0.227740652918771
"C8D1_nNorm","C3D1_n",-0.0210524085194037
"BL_n","C3D1_n",0.804556733155439
"C2D1_n","C3D1_n",0.917895041560722
"C3D1_n","C3D1_n",1
"C4D1_n","C3D1_n",-2
"C8D1_n","C3D1_n",-2
"BL_cfDNA_conc","C4D1_n",0.171037406866277
"C2D1_cfDNA_conc","C4D1_n",0.087918630906417
"C3D1_cfDNA_conc","C4D1_n",0.0506097971034117
"C4D1_cfDNA_conc","C4D1_n",0.00482881794833788
"C8D1_cfDNA_conc","C4D1_n",0.0360056647740126
"BL_max_of_AFkl","C4D1_n",0.290179387890267
"C2D1_max_of_AFkl","C4D1_n",0.356870104191289
"C3D1_max_of_AFkl","C4D1_n",0.434170244318623
"C4D1_max_of_AFkl","C4D1_n",0.234469436258832
"C8D1_max_of_AFkl","C4D1_n",0.304943336577669
"BL_max_of_AF","C4D1_n",0.292401129434788
"C2D1_max_of_AF","C4D1_n",0.203488839082173
"C3D1_max_of_AF","C4D1_n",0.21454774601093
"C4D1_max_of_AF","C4D1_n",0.10436599051495
"C8D1_max_of_AF","C4D1_n",0.24280046338541
"BL_max_of_TMPMPkl","C4D1_n",0.249298685635753
"C2D1_max_of_TMPMPkl","C4D1_n",0.350496964632491
"C3D1_max_of_TMPMPkl","C4D1_n",0.449720829816833
"C4D1_max_of_TMPMPkl","C4D1_n",0.34668540179077
"C8D1_max_of_TMPMPkl","C4D1_n",0.0319516651436481
"BL_max_of_TMPMP","C4D1_n",0.236388288811014
"C2D1_max_of_TMPMP","C4D1_n",0.365330739869583
"C3D1_max_of_TMPMP","C4D1_n",0.362884488821221
"C4D1_max_of_TMPMP","C4D1_n",0.135601194856132
"C8D1_max_of_TMPMP","C4D1_n",0.0366121044776124
"BL_mean_of_AFkl","C4D1_n",0.265045074574797
"C2D1_mean_of_AFkl","C4D1_n",0.431264586294802
"C3D1_mean_of_AFkl","C4D1_n",0.565925522373161
"C4D1_mean_of_AFkl","C4D1_n",0.4248475675237
"C8D1_mean_of_AFkl","C4D1_n",0.35723356499722
"BL_mean_of_AF","C4D1_n",0.23395104680689
"C2D1_mean_of_AF","C4D1_n",0.158849994138667
"C3D1_mean_of_AF","C4D1_n",0.207911076716316
"C4D1_mean_of_AF","C4D1_n",0.0662942066801131
"C8D1_mean_of_AF","C4D1_n",0.265086476769568
"BL_mean_of_TMPMPkl","C4D1_n",0.251186748414204
"C2D1_mean_of_TMPMPkl","C4D1_n",0.347536981624198
"C3D1_mean_of_TMPMPkl","C4D1_n",0.459179075118165
"C4D1_mean_of_TMPMPkl","C4D1_n",0.485668687628469
"C8D1_mean_of_TMPMPkl","C4D1_n",0.0524129501048344
"BL_mean_of_TMPMP","C4D1_n",0.23457527741469
"C2D1_mean_of_TMPMP","C4D1_n",0.341105752600791
"C3D1_mean_of_TMPMP","C4D1_n",0.352218594621028
"C4D1_mean_of_TMPMP","C4D1_n",0.129967566594059
"C8D1_mean_of_TMPMP","C4D1_n",0.0582850868175414
"BL_median_of_AFkl","C4D1_n",0.240623553997766
"C2D1_median_of_AFkl","C4D1_n",0.452060527175061
"C3D1_median_of_AFkl","C4D1_n",0.605045963002449
"C4D1_median_of_AFkl","C4D1_n",0.575398193178793
"C8D1_median_of_AFkl","C4D1_n",0.376615640293029
"BL_median_of_AF","C4D1_n",0.240456015462791
"C2D1_median_of_AF","C4D1_n",0.229784984283647
"C3D1_median_of_AF","C4D1_n",0.285584991805037
"C4D1_median_of_AF","C4D1_n",0.133273090830815
"C8D1_median_of_AF","C4D1_n",0.301947437639538
"BL_median_of_TMPMPkl","C4D1_n",0.245305814291693
"C2D1_median_of_TMPMPkl","C4D1_n",0.329278596642292
"C3D1_median_of_TMPMPkl","C4D1_n",0.48635789500136
"C4D1_median_of_TMPMPkl","C4D1_n",0.513367807810932
"C8D1_median_of_TMPMPkl","C4D1_n",0.117642825450084
"BL_median_of_TMPMP","C4D1_n",0.237688332259697
"C2D1_median_of_TMPMP","C4D1_n",0.351809296000678
"C3D1_median_of_TMPMP","C4D1_n",0.375225211076344
"C4D1_median_of_TMPMP","C4D1_n",0.291742892780145
"C8D1_median_of_TMPMP","C4D1_n",0.235534192504038
"BL_n_kl","C4D1_n",0.487978985031534
"C2D1_n_kl","C4D1_n",0.642366101558338
"C3D1_n_kl","C4D1_n",0.729050066695548
"C4D1_n_kl","C4D1_n",0.726719420898355
"C8D1_n_kl","C4D1_n",0.590110494229401
"BL_nNorm","C4D1_n",-0.0159724787760975
"C2D1_nNorm","C4D1_n",-0.105339598079627
"C3D1_nNorm","C4D1_n",-0.0330419745892915
"C4D1_nNorm","C4D1_n",0.151224878855353
"C8D1_nNorm","C4D1_n",-0.0713351100298428
"BL_n","C4D1_n",0.695713359407796
"C2D1_n","C4D1_n",0.784635472814812
"C3D1_n","C4D1_n",0.848698858927665
"C4D1_n","C4D1_n",1
"C8D1_n","C4D1_n",-2
"BL_cfDNA_conc","C8D1_n",0.115629324464261
"C2D1_cfDNA_conc","C8D1_n",0.0406041624023529
"C3D1_cfDNA_conc","C8D1_n",0.0131502167504599
"C4D1_cfDNA_conc","C8D1_n",-0.0571190622539456
"C8D1_cfDNA_conc","C8D1_n",0.019913434960005
"BL_max_of_AFkl","C8D1_n",0.422242240196067
"C2D1_max_of_AFkl","C8D1_n",0.227219215829701
"C3D1_max_of_AFkl","C8D1_n",0.241115398075467
"C4D1_max_of_AFkl","C8D1_n",0.100003777155192
"C8D1_max_of_AFkl","C8D1_n",0.301822542247438
"BL_max_of_AF","C8D1_n",0.41960185450431
"C2D1_max_of_AF","C8D1_n",0.11515105718623
"C3D1_max_of_AF","C8D1_n",0.0804150089735039
"C4D1_max_of_AF","C8D1_n",-0.00335963601670915
"C8D1_max_of_AF","C8D1_n",0.248487255694382
"BL_max_of_TMPMPkl","C8D1_n",0.193068914405736
"C2D1_max_of_TMPMPkl","C8D1_n",0.217503287457798
"C3D1_max_of_TMPMPkl","C8D1_n",0.268836275747427
"C4D1_max_of_TMPMPkl","C8D1_n",0.171760081445187
"C8D1_max_of_TMPMPkl","C8D1_n",0.0248611411277944
"BL_max_of_TMPMP","C8D1_n",0.18158386858472
"C2D1_max_of_TMPMP","C8D1_n",0.239122033462946
"C3D1_max_of_TMPMP","C8D1_n",0.19318491858459
"C4D1_max_of_TMPMP","C8D1_n",0.0222901185535736
"C8D1_max_of_TMPMP","C8D1_n",0.0386115577152771
"BL_mean_of_AFkl","C8D1_n",0.408889674304876
"C2D1_mean_of_AFkl","C8D1_n",0.313397545606812
"C3D1_mean_of_AFkl","C8D1_n",0.355652816854959
"C4D1_mean_of_AFkl","C8D1_n",0.24014147532588
"C8D1_mean_of_AFkl","C8D1_n",0.413111151098633
